# source_id	kind	status	crystal_refs	notes
src/config/approvals.rs::test::test_load_from_config_file_invalid_toml	test	missing	-	auto-generated
src/config/approvals.rs::test::test_load_from_file_invalid_toml	test	missing	-	auto-generated
src/config/approvals.rs::test::test_load_from_path_nonexistent	test	missing	-	auto-generated
src/config/approvals.rs::test::test_mutation_picks_up_config_toml_fallback	test	missing	-	auto-generated
src/config/approvals.rs::test::test_normalized_approval_matching	test	missing	-	auto-generated
src/config/approvals.rs::test::test_projects_accessor	test	missing	-	auto-generated
src/config/approvals.rs::test::test_revoke_project	test	missing	-	auto-generated
src/config/approvals.rs::test::test_revoke_project_nonexistent	test	missing	-	auto-generated
src/config/approvals.rs::test::test_revoke_project_with_empty_commands	test	missing	-	auto-generated
src/config/approvals.rs::test::test_save_and_load	test	missing	-	auto-generated
src/config/approvals.rs::test::test_save_format	test	missing	-	auto-generated
src/config/approvals.rs::test::test_save_skips_empty_project	test	missing	-	auto-generated
src/config/commands.rs::enum::HookStep	enum	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::func::append_aliases	func	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::func::commands	func	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::func::is_pipeline	func	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::func::merge_append	func	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::func::new	func	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::func::single	func	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::func::steps	func	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::func::with_expansion	func	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::method::Command.new	method	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::method::CommandConfig.single	method	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::struct::Command	struct	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::struct::CommandConfig	struct	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_commands_flattens_pipeline	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_empty_named_table	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_named_table	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_pipeline_mixed	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_pipeline_named_single	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_pipeline_rejects_colons	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_pipeline_strings	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_preserves_order	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_rejects_colons_in_name	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_deserialize_single_string	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_error_describes_pipeline_entry_forms_for_wrong_type	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_error_identifies_non_string_value_in_named_table	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_error_identifies_non_string_value_in_pipeline_map	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_error_lists_accepted_forms_at_top_level	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_merge_append_steps	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_serialize_concurrent	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_serialize_deserialize_roundtrip_named	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_serialize_deserialize_roundtrip_single	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_serialize_mixed_named_unnamed_succeeds	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_serialize_pipeline	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/commands.rs::test::test_serialize_single_unnamed	test	partial	src/work_trees/config/hook.cr	auto-generated
src/config/deprecation.rs::const::DEPRECATED_SECTION_KEYS	const	missing	-	auto-generated
src/config/deprecation.rs::enum::UnknownKeyKind	enum	missing	-	auto-generated
src/config/deprecation.rs::func::check_and_migrate	func	missing	-	auto-generated
src/config/deprecation.rs::func::compute_migrated_content	func	missing	-	auto-generated
src/config/deprecation.rs::func::copy_approved_commands_to_approvals_file	func	missing	-	auto-generated
src/config/deprecation.rs::func::detect_deprecations	func	missing	-	auto-generated
src/config/deprecation.rs::func::format_deprecation_details	func	missing	-	auto-generated
src/config/deprecation.rs::func::format_deprecation_warnings	func	missing	-	auto-generated
src/config/deprecation.rs::func::format_migration_diff	func	missing	-	auto-generated
src/config/deprecation.rs::func::has_deprecations	func	missing	-	auto-generated
src/config/deprecation.rs::func::is_empty	func	missing	-	auto-generated
src/config/deprecation.rs::func::migrate_content	func	missing	-	auto-generated
src/config/deprecation.rs::func::normalize_template_vars	func	missing	-	auto-generated
src/config/deprecation.rs::func::suppress_warnings	func	missing	-	auto-generated
src/config/deprecation.rs::method::CommitGenerationDeprecations.is_empty	method	missing	-	auto-generated
src/config/deprecation.rs::method::DeprecationInfo.has_deprecations	method	missing	-	auto-generated
src/config/deprecation.rs::method::Deprecations.is_empty	method	missing	-	auto-generated
src/config/deprecation.rs::struct::CheckAndMigrateResult	struct	missing	-	auto-generated
src/config/deprecation.rs::struct::CommitGenerationDeprecations	struct	missing	-	auto-generated
src/config/deprecation.rs::struct::DeprecatedSection	struct	missing	-	auto-generated
src/config/deprecation.rs::struct::DeprecationInfo	struct	missing	-	auto-generated
src/config/deprecation.rs::struct::Deprecations	struct	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_migrate_combined_top_and_project	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_migrate_commit_generation_simple	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_migrate_commit_generation_with_args	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_migrate_pre_hook_table_form	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_migrate_preserves_existing_commit_section	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_migrate_project_level	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_migrate_select_to_switch_picker	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_migrate_with_trailing_sections	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_remove_approved_commands	test	missing	-	auto-generated
src/config/deprecation.rs::test::snapshot_remove_approved_commands_entire_section	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_check_and_migrate_deduplicates_warnings	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_check_and_migrate_returns_migrated_content	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_check_and_migrate_write_failure	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_ci_migration_preserves_other_keys	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_combined_migrations_template_vars_and_section_rename	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_compute_migrated_content_escaped_quotes	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_compute_migrated_content_noop_returns_input_unchanged	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_compute_migrated_content_removes_approved_commands	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_compute_migrated_content_renames_select	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_copy_approved_commands_creates_approvals_file	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_copy_approved_commands_skips_when_approvals_exists	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_copy_approved_commands_skips_when_empty	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_copy_approved_commands_surfaces_read_failure	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_copy_approved_commands_surfaces_write_failure	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_deprecations_includes_approved_commands	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_deprecations_includes_post_create	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_deprecations_includes_select	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_no_cd_deprecation	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_no_ff_deprecation	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_no_ff_not_flagged_when_ff_exists	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_no_ff_project_level	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_pre_hook_table_form	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_pre_hook_table_form_per_project	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_select_project_level	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_switch_picker_timeout_absent	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_switch_picker_timeout_inline_table	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_switch_picker_timeout_project_level	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_detect_switch_picker_timeout_top_level	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_approved_commands_deprecation_empty_array	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_approved_commands_deprecation_no_projects	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_approved_commands_deprecation_none	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_approved_commands_deprecation_present	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_approved_commands_deprecation_project_without_approvals	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_commit_generation_deprecations_multiple_projects	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_commit_generation_deprecations_none	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_commit_generation_deprecations_project_level	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_commit_generation_deprecations_top_level	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_deduplicates	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_does_not_match_suffix	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_empty	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_in_approved_commands	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_in_array_of_tables	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_main_worktree	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_main_worktree_path	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_multiple	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_repo_root	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_with_filter	test	missing	-	auto-generated
src/config/deprecation.rs::test::test_find_deprecated_vars_worktree	test	missing	-	auto-generated
